"site","averageinternaltempc","lowestinternaltempc","highestinternaltempc","temperaturedifferencec","ore","lengthofpassagem","numberofentrancesforhumanaccess","numberoflevels","year","count","entrances","slope"
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1993,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1993,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1993,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1993,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1996,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1996,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1996,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1996,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1996,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1997,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1997,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1997,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1997,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1997,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1998,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1998,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1998,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1998,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1998,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1999,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1999,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1999,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1999,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,1999,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2000,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2000,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2000,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2000,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2000,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2001,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2001,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2001,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2001,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2001,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2002,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2002,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2002,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2002,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2002,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2003,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2003,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2003,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2003,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2003,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2004,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2004,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2004,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2004,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2004,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2005,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2005,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2005,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2005,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2005,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2006,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2006,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2006,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2006,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2006,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2007,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2007,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2007,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2007,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2007,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2008,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2008,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2008,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2008,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2008,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2009,10846,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2009,10846,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2009,10846,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2009,10846,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2009,10846,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2010,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2010,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2010,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2010,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2010,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2011,23534,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2011,23534,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2011,23534,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2011,23534,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2011,23534,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2012,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2012,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2012,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2012,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2012,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2013,32733,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2013,32733,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2013,32733,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2013,32733,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2013,32733,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2014,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2014,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2014,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2014,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2014,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2015,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2015,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2015,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2015,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2015,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2016,20373,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2016,20373,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2016,20373,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2016,20373,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2016,20373,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2017,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2017,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2017,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2017,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2017,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2018,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2018,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2018,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2018,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2018,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2019,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2019,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2019,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2019,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2019,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2020,876,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2020,876,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2020,876,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2020,876,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2020,876,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2021,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2021,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2021,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2021,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2021,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2022,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2022,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2022,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2022,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2022,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2023,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2023,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2023,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2023,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2023,NA,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2024,1413,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2024,1413,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2024,1413,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2024,1413,3,134.249999999988
"Adventure Mine",NA,-4.16666666666667,8.77777777777778,12.9444444444444,"copper",2690.94788174337,"3",2,2024,1413,3,134.249999999988
"Agency Place Mine",NA,4,6.77777777777778,2.77777777777778,"copper",16.4583968302347,"1",1,1980,NA,1,1.49999999999999
"Agency Place Mine",NA,4,6.77777777777778,2.77777777777778,"copper",16.4583968302347,"1",1,1980,NA,1,1.49999999999999
"Agency Place Mine",NA,4,6.77777777777778,2.77777777777778,"copper",16.4583968302347,"1",1,1980,NA,1,1.49999999999999
"Agency Place Mine",NA,4,6.77777777777778,2.77777777777778,"copper",16.4583968302347,"1",1,1980,NA,1,1.49999999999999
"Agency Place Mine",NA,4,6.77777777777778,2.77777777777778,"copper",16.4583968302347,"1",1,1980,NA,1,1.49999999999999
"Agency Place Mine",NA,4,6.77777777777778,2.77777777777778,"copper",16.4583968302347,"1",1,1980,NA,1,1.49999999999999
"Agency Place Mine",NA,4,6.77777777777778,2.77777777777778,"copper",16.4583968302347,"1",1,1980,NA,1,1.49999999999999
"Agency Place Mine",NA,4,6.77777777777778,2.77777777777778,"copper",16.4583968302347,"1",1,1993,NA,1,1.49999999999999
